repo	side	path	qualified_name	kind	leading_line
quire-code-rs	old_only	crates/quire-code-parse/tests/error_usability.rs	diagnostics_for	Function	41
quire-code-rs	old_only	crates/quire-code-parse/tests/integration.rs	parse_and_return	Function	157
quire-code-rs	new_only	crates/quire-code-parse/tests/error_usability.rs	diagnostics_from_several_files_project_into_one_vec_outliving_their_sources::diagnostics_for	Function	41
quire-code-rs	new_only	crates/quire-code-parse/tests/integration.rs	parsed_file_source_outlives_the_call_that_produced_it::parse_and_return	Function	157
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor	Container	101
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::expecting	Function	104
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_bool	Function	107
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_f64	Function	116
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_i64	Function	110
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_map	Function	140
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_seq	Function	130
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_str	Function	121
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_string	Function	124
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_u64	Function	113
quire-contract-ir	old_only	crates/quire-contract-model/src/binding.rs	StrictValue::StrictVisitor::visit_unit	Function	127
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor	Container	614
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::expecting	Function	617
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_bool	Function	620
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_f64	Function	629
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_i64	Function	623
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_map	Function	662
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_none	Function	646
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_seq	Function	652
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_str	Function	637
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_string	Function	643
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_u64	Function	626
quire-contract-ir	old_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::Visitor::visit_unit	Function	649
quire-contract-ir	old_only	crates/quire-contract-model/src/identity.rs	Clause::Wire	Container	951
quire-contract-ir	old_only	crates/quire-contract-model/src/identity.rs	DependencyIdentity::Wire	Container	769
quire-contract-ir	old_only	crates/quire-contract-model/src/identity.rs	SchemaVersion::Wire	Container	397
quire-contract-ir	old_only	crates/quire-contract-model/src/identity.rs	SourceLocation::Wire	Container	496
quire-contract-ir	old_only	crates/quire-contract-model/src/identity.rs	SourceSpan::Wire	Container	592
quire-contract-ir	old_only	src/kani/witness.rs	Witness::WireWitness	Container	126
quire-contract-ir	old_only	tests/kani_replay.rs	assert_denies_unknown_field	Function	850
quire-contract-ir	old_only	tests/output_mapping.rs	is_structural_path	Function	1894
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor	Container	101
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::expecting	Function	104
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_bool	Function	107
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_f64	Function	116
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_i64	Function	110
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_map	Function	140
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_seq	Function	130
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_str	Function	121
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_string	Function	124
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_u64	Function	113
quire-contract-ir	new_only	crates/quire-contract-model/src/binding.rs	StrictValue::deserialize::StrictVisitor::visit_unit	Function	127
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor	Container	614
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::expecting	Function	617
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_bool	Function	620
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_f64	Function	629
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_i64	Function	623
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_map	Function	662
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_none	Function	646
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_seq	Function	652
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_str	Function	637
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_string	Function	643
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_u64	Function	626
quire-contract-ir	new_only	crates/quire-contract-model/src/checked_package/common.rs	StrictValue::deserialize::Visitor::visit_unit	Function	649
quire-contract-ir	new_only	crates/quire-contract-model/src/identity.rs	Clause::deserialize::Wire	Container	951
quire-contract-ir	new_only	crates/quire-contract-model/src/identity.rs	DependencyIdentity::deserialize::Wire	Container	769
quire-contract-ir	new_only	crates/quire-contract-model/src/identity.rs	SchemaVersion::deserialize::Wire	Container	397
quire-contract-ir	new_only	crates/quire-contract-model/src/identity.rs	SourceLocation::deserialize::Wire	Container	496
quire-contract-ir	new_only	crates/quire-contract-model/src/identity.rs	SourceSpan::deserialize::Wire	Container	592
quire-contract-ir	new_only	src/kani/witness.rs	Witness::deserialize::WireWitness	Container	126
quire-contract-ir	new_only	tests/kani_replay.rs	tc_042_wire_types_deny_unknown_fields::assert_denies_unknown_field	Function	850
quire-contract-ir	new_only	tests/output_mapping.rs	tc_051_mapping_refusal_catalog_is_closed_and_registered::is_structural_path	Function	1894
quire-protocol	old_only	src/assessment.rs	Classification	Container	2850
quire-protocol	old_only	src/model/v2.rs	empty_locus	Function	1069
quire-protocol	old_only	src/model/v2.rs	normalize_control	Function	1076
quire-protocol	old_only	src/result/record.rs	add	Function	1167
quire-protocol	old_only	src/result/record.rs	add_records	Function	1172
quire-protocol	old_only	src/result/record.rs	unique	Function	1696
quire-protocol	old_only	src/result/tc_006_tests.rs	identity_under	Function	1856
quire-protocol	old_only	tests/it001_native_handoff.rs	walk	Function	489
quire-protocol	old_only	tests/tc_004_closure_axes.rs	check	Function	167
quire-protocol	new_only	src/assessment.rs	evaluate_boolean::Classification	Container	2850
quire-protocol	new_only	src/model/v2.rs	semantic_declaration::empty_locus	Function	1069
quire-protocol	new_only	src/model/v2.rs	semantic_declaration::normalize_control	Function	1076
quire-protocol	new_only	src/result/record.rs	base_output_fields::add	Function	1167
quire-protocol	new_only	src/result/record.rs	base_output_fields::add_records	Function	1172
quire-protocol	new_only	src/result/record.rs	validate_unique_strings::unique	Function	1696
quire-protocol	new_only	src/result/tc_006_tests.rs	tc_008_process_locale_does_not_change_canonical_result::identity_under	Function	1856
quire-protocol	new_only	tests/it001_native_handoff.rs	b_sources::walk	Function	489
quire-protocol	new_only	tests/tc_004_closure_axes.rs	tc_004_exactly_one_state_per_axis_admits::check	Function	167
filament-ide-rs	old_only	crates/filament-backend-client/src/health.rs	arm	Function	218
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/assembly.rs	NoopSink	Container	299
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/assembly.rs	NoopSink::emit	Function	301
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/assembly.rs	NoopWriter	Container	288
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/assembly.rs	NoopWriter::write_back	Function	290
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubCorpus	Container	964
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubCorpus::index	Function	968
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubCorpus::read	Function	976
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubGraph	Container	876
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubGraph::export_edges	Function	908
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubGraph::export_nodes	Function	895
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubGraph::export_totals	Function	887
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubGraph::neighborhood	Function	878
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubMarkups	Container	921
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubMarkups::create_entry	Function	933
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubMarkups::list	Function	923
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubMarkups::read	Function	926
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubMarkups::triage	Function	952
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubMarkups::update_status	Function	942
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubResolver	Container	855
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubResolver::resolve	Function	857
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubSearch	Container	870
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubSearch::search	Function	872
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubSettings	Container	861
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubSettings::embedding_budget_remaining	Function	866
filament-ide-rs	old_only	crates/filament-backend/src/plan_sync/family.rs	StubSettings::search_settings	Function	863
filament-ide-rs	old_only	crates/filament-core/src/error.rs	ErrorEnvelope::WireErrorEnvelope	Container	115
filament-ide-rs	old_only	crates/filament-core/src/identity.rs	ActorRef::WireActorRef	Container	173
filament-ide-rs	old_only	crates/filament-core/src/identity.rs	ArtifactRef::WireArtifactRef	Container	265
filament-ide-rs	old_only	crates/filament-core/src/identity.rs	ProjectScope::WireProjectScope	Container	32
filament-ide-rs	old_only	crates/filament-core/src/lib.rs	tests::mint_all	Function	357
filament-ide-rs	old_only	crates/filament-core/src/provenance.rs	Provenance::WireProvenance	Container	45
filament-ide-rs	old_only	crates/filament-core/src/target.rs	TargetSelector::WireTargetSelector	Container	44
filament-ide-rs	old_only	crates/filament-mcp/src/settings.rs	LaunchSettings::RawGrant	Container	77
filament-ide-rs	old_only	crates/filament-mcp/src/settings.rs	LaunchSettings::RawMcp	Container	70
filament-ide-rs	old_only	crates/filament-mcp/src/settings.rs	LaunchSettings::RawSettings	Container	82
filament-ide-rs	old_only	crates/filament-plan-sync-github/tests/github_driver.rs	_assert_is_driver	Function	417
filament-ide-rs	old_only	crates/filament-plan-sync-github/tests/github_driver.rs	visit	Function	108
filament-ide-rs	old_only	crates/filament-plan-sync-github/tests/github_projects.rs	visit	Function	83
filament-ide-rs	old_only	crates/filament-plan-sync/src/doubles.rs	FakeDriver::Raw	Container	406
filament-ide-rs	old_only	crates/filament-plan-sync/tests/driver_tc_suite.rs	assert_send_sync	Function	62
filament-ide-rs	old_only	crates/filament-plan-sync/tests/driver_tc_suite.rs	engine_entry	Function	163
filament-ide-rs	old_only	crates/filament-plan-sync/tests/mapping_tc_suite.rs	_port_surface	Function	200
filament-ide-rs	old_only	crates/filament-retrieval/src/fusion.rs	tests::RawDouble	Container	679
filament-ide-rs	old_only	crates/filament-retrieval/src/fusion.rs	tests::RawDouble::raw_search_weights	Function	682
filament-ide-rs	old_only	crates/filament-retrieval/src/fusion.rs	tests::RawDouble::raw_similarity_threshold	Function	685
filament-ide-rs	old_only	crates/filament-retrieval/src/fusion.rs	tests::RawDouble::stale_vector_mode	Function	688
filament-ide-rs	new_only	crates/filament-backend-client/src/health.rs	probe_unix_health_inner::arm	Function	218
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/assembly.rs	noop_sink::NoopSink	Container	299
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/assembly.rs	noop_sink::NoopSink::emit	Function	301
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/assembly.rs	noop_writer::NoopWriter	Container	288
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/assembly.rs	noop_writer::NoopWriter::write_back	Function	290
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubCorpus	Container	964
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubCorpus::index	Function	968
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubCorpus::read	Function	976
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubGraph	Container	876
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubGraph::export_edges	Function	908
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubGraph::export_nodes	Function	895
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubGraph::export_totals	Function	887
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubGraph::neighborhood	Function	878
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubMarkups	Container	921
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubMarkups::create_entry	Function	933
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubMarkups::list	Function	923
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubMarkups::read	Function	926
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubMarkups::triage	Function	952
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubMarkups::update_status	Function	942
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubResolver	Container	855
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubResolver::resolve	Function	857
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubSearch	Container	870
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubSearch::search	Function	872
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubSettings	Container	861
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubSettings::embedding_budget_remaining	Function	866
filament-ide-rs	new_only	crates/filament-backend/src/plan_sync/family.rs	stub_service_ports::StubSettings::search_settings	Function	863
filament-ide-rs	new_only	crates/filament-core/src/error.rs	ErrorEnvelope::deserialize::WireErrorEnvelope	Container	115
filament-ide-rs	new_only	crates/filament-core/src/identity.rs	ActorRef::deserialize::WireActorRef	Container	173
filament-ide-rs	new_only	crates/filament-core/src/identity.rs	ArtifactRef::deserialize::WireArtifactRef	Container	265
filament-ide-rs	new_only	crates/filament-core/src/identity.rs	ProjectScope::deserialize::WireProjectScope	Container	32
filament-ide-rs	new_only	crates/filament-core/src/lib.rs	tests::tc_093_operation_ids_are_monotonic_and_deterministic::mint_all	Function	357
filament-ide-rs	new_only	crates/filament-core/src/provenance.rs	Provenance::deserialize::WireProvenance	Container	45
filament-ide-rs	new_only	crates/filament-core/src/target.rs	TargetSelector::deserialize::WireTargetSelector	Container	44
filament-ide-rs	new_only	crates/filament-mcp/src/settings.rs	LaunchSettings::from_json::RawGrant	Container	77
filament-ide-rs	new_only	crates/filament-mcp/src/settings.rs	LaunchSettings::from_json::RawMcp	Container	70
filament-ide-rs	new_only	crates/filament-mcp/src/settings.rs	LaunchSettings::from_json::RawSettings	Container	82
filament-ide-rs	new_only	crates/filament-plan-sync-github/tests/github_driver.rs	create_ops::visit	Function	108
filament-ide-rs	new_only	crates/filament-plan-sync-github/tests/github_driver.rs	tc_604_engine_core_has_no_transport_dependency::_assert_is_driver	Function	417
filament-ide-rs	new_only	crates/filament-plan-sync-github/tests/github_projects.rs	create_ops::visit	Function	83
filament-ide-rs	new_only	crates/filament-plan-sync/src/doubles.rs	FakeDriver::decode::Raw	Container	406
filament-ide-rs	new_only	crates/filament-plan-sync/tests/driver_tc_suite.rs	tc_548_inspection_trait_shape_object_safe_send_sync::assert_send_sync	Function	62
filament-ide-rs	new_only	crates/filament-plan-sync/tests/driver_tc_suite.rs	tc_551_inspection_no_tracker_specific_dependency_registration_only::engine_entry	Function	163
filament-ide-rs	new_only	crates/filament-plan-sync/tests/mapping_tc_suite.rs	tc_547_inspection_mapping_persists_only_through_the_base_store_port::_port_surface	Function	200
filament-ide-rs	new_only	crates/filament-retrieval/src/fusion.rs	tests::tc_222_search_weight_normalization::RawDouble	Container	679
filament-ide-rs	new_only	crates/filament-retrieval/src/fusion.rs	tests::tc_222_search_weight_normalization::RawDouble::raw_search_weights	Function	682
filament-ide-rs	new_only	crates/filament-retrieval/src/fusion.rs	tests::tc_222_search_weight_normalization::RawDouble::raw_similarity_threshold	Function	685
filament-ide-rs	new_only	crates/filament-retrieval/src/fusion.rs	tests::tc_222_search_weight_normalization::RawDouble::stale_vector_mode	Function	688
ecaz	old_only	crates/ecaz-cli/src/commands/dev/distann_multicluster.rs	verify_failure	Function	3524
ecaz	old_only	src/am/common/candidate_batch/mod.rs	tests::ordered	Function	2047
ecaz	old_only	src/am/ec_diskann/quantizer.rs	tests::unit_vector	Function	1380
ecaz	old_only	src/am/ec_diskann/scan.rs	tests::CountingPrefilter	Container	1346
ecaz	old_only	src/am/ec_diskann/scan.rs	tests::CountingPrefilter::score	Function	1353
ecaz	old_only	src/am/ec_diskann/scan.rs	tests::CountingPrefilter::score_batch	Function	1358
ecaz	old_only	src/am/ec_distann/ambuild.rs	PhysicalGraphWorkspace::put_len_prefixed	Function	279
ecaz	old_only	src/am/ec_distann/build_coordinator/cancel.rs	CancelTarget	Container	56
ecaz	old_only	src/am/ec_distann/generation_descriptor.rs	logical_uuid	Function	1034
ecaz	old_only	src/am/ec_distann/head_sample.rs	mix	Function	405
ecaz	old_only	src/am/ec_distann/lifecycle_wire.rs	tests::emit	Function	1521
ecaz	old_only	src/am/ec_distann/manifest_v2.rs	tests::emit	Function	1336
ecaz	old_only	src/am/ec_distann/scan_registry.rs	tests::DropProbe	Container	2082
ecaz	old_only	src/am/ec_distann/scan_registry.rs	tests::DropProbe::drop	Function	2084
ecaz	old_only	src/am/ec_hnsw/scan.rs	tests::TestParallelScanStorage	Container	6458
ecaz	old_only	src/am/ec_hnsw/scan.rs	tests::TestParallelScanStorage	Container	6529
ecaz	old_only	src/am/ec_hnsw/scan.rs	tests::TestParallelScanStorage	Container	6610
ecaz	old_only	src/am/ec_ivf/page.rs	PostingVisit	Container	4354
ecaz	old_only	src/am/ec_spire/build/tests/recursive.rs	rabitq_primary_row	Function	142
ecaz	old_only	src/am/ec_spire/build/tests/recursive.rs	rabitq_primary_row	Function	197
ecaz	old_only	src/am/ec_spire/build/tests/recursive.rs	rabitq_primary_row	Function	76
ecaz	old_only	src/am/ec_spire/dml_frontdoor/mod.rs	ClauseRead	Container	2202
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	CountingDeltaReader	Container	1323
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	CountingDeltaReader::read_delta_object	Function	1358
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	CountingDeltaReader::read_leaf_object	Function	1343
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	CountingDeltaReader::read_leaf_object_v2	Function	1350
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	CountingDeltaReader::read_object_header	Function	1329
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	CountingDeltaReader::read_routing_object	Function	1336
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader	Container	1444
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader	Container	1579
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::prefetch_object	Function	1449
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::prefetch_object	Function	1584
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_delta_object	Function	1483
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_delta_object	Function	1618
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_leaf_object	Function	1468
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_leaf_object	Function	1603
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_leaf_object_v2	Function	1475
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_leaf_object_v2	Function	1610
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_object_header	Function	1454
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_object_header	Function	1589
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_routing_object	Function	1461
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	RecordingPrefetchReader::read_routing_object	Function	1596
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	placement	Function	537
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	placement	Function	615
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	placement	Function	677
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	quantized_row	Function	2267
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	rabitq_row	Function	753
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	rabitq_summary	Function	245
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	rabitq_summary	Function	316
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	rabitq_summary	Function	393
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	rabitq_summary	Function	522
ecaz	old_only	src/am/ec_spire/scan/tests/candidates.rs	rabitq_summary	Function	600
